ID,Departure,Arrival,Duration,Departure_City,Arrival_City
5a335a75-bba6-4ada-9f98-cbe3f798d85a,Meung-sur-Loire,Les Églisottes,126,MEUNG-SUR-LOIRE,LES EGLISOTTES-ET-CHALAURES
6a507057-5b4b-4d6f-90c2-79c7af4160e4,Meung-sur-Loire,Coutras,130,MEUNG-SUR-LOIRE,COUTRAS
1a4f5022-df33-4ed5-a3f8-39c16edab9d9,Meung-sur-Loire,St-Denis-de-Pile,132,MEUNG-SUR-LOIRE,SAINT-DENIS-DE-PILE
e511cdeb-7734-47a2-86b4-03a9d4f52d9d,Meung-sur-Loire,Libourne,135,MEUNG-SUR-LOIRE,LIBOURNE
3518bddc-4899-4731-9371-c063ca829376,Meung-sur-Loire,Vayres,138,MEUNG-SUR-LOIRE,VAYRES
172aed68-1c85-4fd1-af4b-12ea4830f87e,Meung-sur-Loire,St-Sulpice-Izon,140,MEUNG-SUR-LOIRE,SAINT-SULPICE-ET-CAMEYRAC
311239fb-614c-4a04-a634-c281874432a0,Meung-sur-Loire,St-Loubès,141,MEUNG-SUR-LOIRE,SAINT-LOUBES
2484b545-e3ea-43da-a0b2-fb1dd8547667,Meung-sur-Loire,La Gorp,143,MEUNG-SUR-LOIRE,AMBARES-ET-LAGRAVE
d4bdcccd-8100-49bd-b5f6-c417e29381d3,Meung-sur-Loire,Bassens,144,MEUNG-SUR-LOIRE,BASSENS
a1449492-7b0e-4885-b23d-2f4c438a9730,Meung-sur-Loire,Bassens-Appontements,144,MEUNG-SUR-LOIRE,BASSENS
31d076b0-0d49-42c7-88dd-857b01ea8710,Meung-sur-Loire,Cenon,146,MEUNG-SUR-LOIRE,CENON
e6d58a90-5304-40c6-a90e-b9ab76e1f081,Meung-sur-Loire,Bordeaux-St-Jean,147,MEUNG-SUR-LOIRE,BORDEAUX
26b7dec5-1953-4a8d-a853-a1412a6d6ca9,Baule,La Chaussée-St-Victor,10,BAULE,LA CHAUSSEE-SAINT-VICTOR
86dcd5d8-7230-4453-80e5-1c8a3f946f87,Baule,Blois-Chambord,12,BAULE,BLOIS
4c10a96f-fe85-4d5a-8218-052e546fc877,Baule,Chouzy,15,BAULE,VALLOIRE-SUR-CISSE
497e3af9-c86d-4b9a-a288-cca23768b770,Baule,Onzain-Chaumont-sur-Loire,17,BAULE,VEUZAIN-SUR-LOIRE
50f15aad-148e-46fe-801a-7c4e10e1d443,Baule,Veuves-Monteaux,18,BAULE,VEUZAIN-SUR-LOIRE
2a662b50-990c-4b15-ba9d-571591d54e35,Baule,Limeray,20,BAULE,LIMERAY
8284d505-c817-45b8-9ded-2b25e33e67f9,Baule,Amboise,22,BAULE,AMBOISE
5fa4fcad-e4db-42cb-b910-dd98c9726bd3,Baule,Noizay,25,BAULE,NOIZAY
e10ce75a-fbda-47e0-a737-aa113e147781,Baule,Montlouis,27,BAULE,MONTLOUIS-SUR-LOIRE
5d9ada19-5198-4b1e-acc4-6971f70e9daa,Baule,St-Pierre-des-Corps,29,BAULE,SAINT-PIERRE-DES-CORPS
c86ff7d1-a8a5-42c4-9cad-91bdf57093c6,Baule,Monts,35,BAULE,MONTS
b4b3baab-bb69-4fda-8dea-460e8f8d956e,Baule,Villeperdue,38,BAULE,VILLEPERDUE
59d63b00-3de9-4b9c-9841-1f7684ef3cfd,Baule,Ste-Maure-Noyant,42,BAULE,NOYANT-DE-TOURAINE
